Date,Ingredient,Price_Per_Unit
2025-06-14,Butter,486.32
2025-06-14,Sugar,42.15
2025-06-14,Eggs,6.12
2025-06-14,Cocoa,678.36
2025-06-15,Flour,45.86
2025-06-15,Butter,484.26
2025-06-15,Sugar,42.18
2025-06-15,Eggs,6.15
2025-06-15,Cocoa,678.7
2025-06-16,Flour,45.91
2025-06-16,Butter,480.49
2025-06-16,Sugar,42.0
2025-06-16,Eggs,6.28
2025-06-16,Cocoa,686.11
2025-06-17,Flour,45.23
2025-06-17,Butter,469.11
2025-06-17,Sugar,42.03
2025-06-17,Eggs,6.33
2025-06-17,Cocoa,682.01
2025-06-18,Flour,45.68
2025-06-18,Butter,469.62
2025-06-18,Sugar,41.96
2025-06-18,Eggs,6.37
2025-06-18,Cocoa,677.91
2025-06-19,Flour,45.54
2025-06-19,Butter,473.04
2025-06-19,Sugar,41.95
2025-06-19,Eggs,6.48
2025-06-19,Cocoa,681.86
2025-06-20,Flour,45.81
2025-06-20,Butter,472.94
2025-06-20,Sugar,42.32
2025-06-20,Eggs,6.45
2025-06-20,Cocoa,683.06
2025-06-21,Flour,45.38
2025-06-21,Butter,478.07
2025-06-21,Sugar,42.43
2025-06-21,Eggs,6.56
2025-06-21,Cocoa,697.95
2025-06-22,Flour,45.72
2025-06-22,Butter,478.44
2025-06-22,Sugar,42.03
2025-06-22,Eggs,6.6
2025-06-22,Cocoa,698.36
2025-06-23,Flour,45.95
2025-06-23,Butter,486.78
2025-06-23,Sugar,41.68
2025-06-23,Eggs,6.53
2025-06-23,Cocoa,695.85
2025-06-24,Flour,46.3
2025-06-24,Butter,489.3
2025-06-24,Sugar,41.31
2025-06-24,Eggs,6.57
2025-06-24,Cocoa,687.13
2025-06-25,Flour,45.89
2025-06-25,Butter,488.56
2025-06-25,Sugar,41.09
2025-06-25,Eggs,6.61
2025-06-25,Cocoa,688.25
2025-06-26,Flour,46.67
2025-06-26,Butter,487.21
2025-06-26,Sugar,41.06
2025-06-26,Eggs,6.67
2025-06-26,Cocoa,686.89
2025-06-27,Flour,47.31
2025-06-27,Butter,489.66
2025-06-27,Sugar,40.09
2025-06-27,Eggs,6.73
2025-06-27,Cocoa,692.08
2025-06-28,Flour,47.69
2025-06-28,Butter,480.29
2025-06-28,Sugar,39.85
2025-06-28,Eggs,6.68
2025-06-28,Cocoa,685.78
2025-06-29,Flour,48.42
2025-06-29,Butter,480.23
2025-06-29,Sugar,39.88
2025-06-29,Eggs,6.7
2025-06-29,Cocoa,688.76
2025-06-30,Flour,46.85
2025-06-30,Butter,477.12
2025-06-30,Sugar,39.33
2025-06-30,Eggs,6.71
2025-06-30,Cocoa,686.11
2025-07-01,Flour,46.82
2025-07-01,Butter,467.2
2025-07-01,Sugar,39.25
2025-07-01,Eggs,6.76
2025-07-01,Cocoa,694.55
2025-07-02,Flour,47.11
2025-07-02,Butter,461.05
2025-07-02,Sugar,39.83
2025-07-02,Eggs,6.79
2025-07-02,Cocoa,692.89
2025-07-03,Flour,46.16
2025-07-03,Butter,466.0
2025-07-03,Sugar,39.63
2025-07-03,Eggs,6.79
2025-07-03,Cocoa,692.48
2025-07-04,Flour,46.82
2025-07-04,Butter,465.68
2025-07-04,Sugar,39.67
2025-07-04,Eggs,6.87
2025-07-04,Cocoa,687.35
2025-07-05,Flour,47.15
2025-07-05,Butter,465.02
2025-07-05,Sugar,39.29
2025-07-05,Eggs,6.85
2025-07-05,Cocoa,691.1
2025-07-06,Flour,47.72
2025-07-06,Butter,472.39
2025-07-06,Sugar,39.22
2025-07-06,Eggs,6.78
2025-07-06,Cocoa,688.21
2025-07-07,Flour,47.13
2025-07-07,Butter,471.5
2025-07-07,Sugar,39.14
2025-07-07,Eggs,6.81
2025-07-07,Cocoa,673.11
2025-07-08,Flour,46.76
2025-07-08,Butter,468.19
2025-07-08,Sugar,39.69
2025-07-08,Eggs,6.72
2025-07-08,Cocoa,674.12
2025-07-09,Flour,46.67
2025-07-09,Butter,473.43
2025-07-09,Sugar,39.99
2025-07-09,Eggs,6.72
2025-07-09,Cocoa,670.03
2025-07-10,Flour,45.8
2025-07-10,Butter,474.75
2025-07-10,Sugar,40.25
2025-07-10,Eggs,6.61
2025-07-10,Cocoa,661.61
2025-07-11,Flour,45.9
2025-07-11,Butter,476.48
2025-07-11,Sugar,39.87
2025-07-11,Eggs,6.56
2025-07-11,Cocoa,649.44
2025-07-12,Flour,46.5
2025-07-12,Butter,470.31
2025-07-12,Sugar,40.14
2025-07-12,Eggs,6.55
2025-07-12,Cocoa,657.83
2025-07-13,Flour,46.11
2025-07-13,Butter,470.8
2025-07-13,Sugar,39.46
2025-07-13,Eggs,6.42
2025-07-13,Cocoa,661.55
2025-07-14,Flour,45.29
2025-07-14,Butter,469.89
2025-07-14,Sugar,39.94
2025-07-14,Eggs,6.46
2025-07-14,Cocoa,657.0
2025-07-15,Flour,44.57
2025-07-15,Butter,472.54
2025-07-15,Sugar,40.54
2025-07-15,Eggs,6.41
2025-07-15,Cocoa,651.64
2025-07-16,Flour,44.34
2025-07-16,Butter,475.43
2025-07-16,Sugar,41.09
2025-07-16,Eggs,6.33
2025-07-16,Cocoa,641.87
2025-07-17,Flour,45.41
2025-07-17,Butter,474.67
2025-07-17,Sugar,41.21
2025-07-17,Eggs,6.28
2025-07-17,Cocoa,645.22
2025-07-18,Flour,45.83
2025-07-18,Butter,476.22
2025-07-18,Sugar,41.96
2025-07-18,Eggs,6.25
2025-07-18,Cocoa,643.6
2025-07-19,Flour,45.92
2025-07-19,Butter,478.52
2025-07-19,Sugar,42.06
2025-07-19,Eggs,6.17
2025-07-19,Cocoa,645.76
2025-07-20,Flour,45.73
2025-07-20,Butter,475.77
2025-07-20,Sugar,42.07
2025-07-20,Eggs,6.11
2025-07-20,Cocoa,638.47
2025-07-21,Flour,44.54
2025-07-21,Butter,484.24
2025-07-21,Sugar,42.3
2025-07-21,Eggs,6.1
2025-07-21,Cocoa,634.36
2025-07-22,Flour,43.26
2025-07-22,Butter,480.66
2025-07-22,Sugar,42.6
2025-07-22,Eggs,6.15
2025-07-22,Cocoa,638.85
2025-07-23,Flour,43.36
2025-07-23,Butter,486.9
2025-07-23,Sugar,42.45
2025-07-23,Eggs,6.22
2025-07-23,Cocoa,636.57
2025-07-24,Flour,43.0
2025-07-24,Butter,481.94
2025-07-24,Sugar,41.99
2025-07-24,Eggs,6.25
2025-07-24,Cocoa,632.01
2025-07-25,Flour,42.57
2025-07-25,Butter,485.32
2025-07-25,Sugar,42.13
2025-07-25,Eggs,6.3
2025-07-25,Cocoa,635.7
2025-07-26,Flour,42.28
2025-07-26,Butter,485.58
2025-07-26,Sugar,42.18
2025-07-26,Eggs,6.24
2025-07-26,Cocoa,628.81
2025-07-27,Flour,42.03
2025-07-27,Butter,495.25
2025-07-27,Sugar,42.0
2025-07-27,Eggs,6.31
2025-07-27,Cocoa,626.19
2025-07-28,Flour,42.49
2025-07-28,Butter,499.27
2025-07-28,Sugar,42.4
2025-07-28,Eggs,6.33
2025-07-28,Cocoa,635.62
2025-07-29,Flour,42.71
2025-07-29,Butter,507.11
2025-07-29,Sugar,41.71
2025-07-29,Eggs,6.34
2025-07-29,Cocoa,637.75
2025-07-30,Flour,42.33
2025-07-30,Butter,509.35
2025-07-30,Sugar,41.09
2025-07-30,Eggs,6.3
2025-07-30,Cocoa,625.0
2025-07-31,Flour,43.09
2025-07-31,Butter,507.65
2025-07-31,Sugar,42.02
2025-07-31,Eggs,6.34
2025-07-31,Cocoa,628.41
2025-08-01,Flour,42.86
2025-08-01,Butter,502.08
2025-08-01,Sugar,42.24
2025-08-01,Eggs,6.33
2025-08-01,Cocoa,620.14
2025-08-02,Flour,42.22
2025-08-02,Butter,497.03
2025-08-02,Sugar,43.0
2025-08-02,Eggs,6.45
2025-08-02,Cocoa,622.07
2025-08-03,Flour,42.35
2025-08-03,Butter,495.08
2025-08-03,Sugar,42.59
2025-08-03,Eggs,6.53
2025-08-03,Cocoa,634.8
2025-08-04,Flour,42.0
2025-08-04,Butter,494.38
2025-08-04,Sugar,42.39
2025-08-04,Eggs,6.49
2025-08-04,Cocoa,642.82
2025-08-05,Flour,41.47
2025-08-05,Butter,496.33
2025-08-05,Sugar,42.69
2025-08-05,Eggs,6.47
2025-08-05,Cocoa,648.76
2025-08-06,Flour,41.6
2025-08-06,Butter,501.85
2025-08-06,Sugar,42.03
2025-08-06,Eggs,6.44
2025-08-06,Cocoa,648.32
2025-08-07,Flour,40.47
2025-08-07,Butter,496.2
2025-08-07,Sugar,41.69
2025-08-07,Eggs,6.49
2025-08-07,Cocoa,643.76
2025-08-08,Flour,40.19
2025-08-08,Butter,499.8
2025-08-08,Sugar,41.02
2025-08-08,Eggs,6.36
2025-08-08,Cocoa,641.54
2025-08-09,Flour,39.64
2025-08-09,Butter,492.64
2025-08-09,Sugar,41.28
2025-08-09,Eggs,6.4
2025-08-09,Cocoa,646.83
2025-08-10,Flour,40.24
2025-08-10,Butter,498.34
2025-08-10,Sugar,40.4
2025-08-10,Eggs,6.42
2025-08-10,Cocoa,643.45
2025-08-11,Flour,40.0
2025-08-11,Butter,500.66
2025-08-11,Sugar,39.7
2025-08-11,Eggs,6.31
2025-08-11,Cocoa,647.7
2025-08-12,Flour,40.32
2025-08-12,Butter,500.91
2025-08-12,Sugar,39.38
2025-08-12,Eggs,6.35
2025-08-12,Cocoa,652.17
2025-08-13,Flour,40.45
2025-08-13,Butter,494.84
2025-08-13,Sugar,39.25
2025-08-13,Eggs,6.39
2025-08-13,Cocoa,660.75
2025-08-14,Flour,40.4
2025-08-14,Butter,493.34
2025-08-14,Sugar,39.24
2025-08-14,Eggs,6.4
2025-08-14,Cocoa,656.76
2025-08-15,Flour,39.19
2025-08-15,Butter,498.8
2025-08-15,Sugar,40.05
2025-08-15,Eggs,6.35
2025-08-15,Cocoa,649.69
2025-08-16,Flour,39.24
2025-08-16,Butter,497.52
2025-08-16,Sugar,40.51
2025-08-16,Eggs,6.35
2025-08-16,Cocoa,644.55
2025-08-17,Flour,38.76
2025-08-17,Butter,501.33
2025-08-17,Sugar,40.79
2025-08-17,Eggs,6.41
2025-08-17,Cocoa,638.36
2025-08-18,Flour,39.72
2025-08-18,Butter,492.53
2025-08-18,Sugar,41.11
2025-08-18,Eggs,6.28
2025-08-18,Cocoa,633.46
2025-08-19,Flour,40.52
2025-08-19,Butter,496.27
2025-08-19,Sugar,40.9
2025-08-19,Eggs,6.25
2025-08-19,Cocoa,634.44
2025-08-20,Flour,40.84
2025-08-20,Butter,501.95
2025-08-20,Sugar,40.73
2025-08-20,Eggs,6.15
2025-08-20,Cocoa,635.77
2025-08-21,Flour,40.72
2025-08-21,Butter,495.27
2025-08-21,Sugar,40.88
2025-08-21,Eggs,6.13
2025-08-21,Cocoa,638.05
2025-08-22,Flour,40.4
2025-08-22,Butter,497.3
2025-08-22,Sugar,40.35
2025-08-22,Eggs,6.08
2025-08-22,Cocoa,636.71
2025-08-23,Flour,41.28
2025-08-23,Butter,500.72
2025-08-23,Sugar,40.83
2025-08-23,Eggs,6.16
2025-08-23,Cocoa,660.4
2025-08-24,Flour,41.37
2025-08-24,Butter,507.13
2025-08-24,Sugar,41.28
2025-08-24,Eggs,6.22
2025-08-24,Cocoa,671.72
2025-08-25,Flour,41.26
2025-08-25,Butter,504.19
2025-08-25,Sugar,41.43
2025-08-25,Eggs,6.2
2025-08-25,Cocoa,673.36
2025-08-26,Flour,42.04
2025-08-26,Butter,501.41
2025-08-26,Sugar,41.32
2025-08-26,Eggs,6.21
2025-08-26,Cocoa,671.41
2025-08-27,Flour,41.23
2025-08-27,Butter,498.2
2025-08-27,Sugar,41.62
2025-08-27,Eggs,6.29
2025-08-27,Cocoa,663.47
2025-08-28,Flour,40.79
2025-08-28,Butter,497.98
2025-08-28,Sugar,40.75
2025-08-28,Eggs,6.26
2025-08-28,Cocoa,651.92
2025-08-29,Flour,41.49
2025-08-29,Butter,493.93
2025-08-29,Sugar,41.47
2025-08-29,Eggs,6.32
2025-08-29,Cocoa,647.68
2025-08-30,Flour,41.08
2025-08-30,Butter,492.72
2025-08-30,Sugar,41.44
2025-08-30,Eggs,6.33
2025-08-30,Cocoa,642.68
2025-08-31,Flour,41.49
2025-08-31,Butter,493.74
2025-08-31,Sugar,41.31
2025-08-31,Eggs,6.29
2025-08-31,Cocoa,641.62
2025-09-01,Flour,41.19
2025-09-01,Butter,493.75
2025-09-01,Sugar,41.36
2025-09-01,Eggs,6.3
2025-09-01,Cocoa,653.27
2025-09-02,Flour,41.21
2025-09-02,Butter,498.29
2025-09-02,Sugar,41.47
2025-09-02,Eggs,6.27
2025-09-02,Cocoa,652.43
2025-09-03,Flour,41.26
2025-09-03,Butter,499.27
2025-09-03,Sugar,41.07
2025-09-03,Eggs,6.18
2025-09-03,Cocoa,656.63
2025-09-04,Flour,41.74
2025-09-04,Butter,502.46
2025-09-04,Sugar,41.16
2025-09-04,Eggs,6.22
2025-09-04,Cocoa,661.14
2025-09-05,Flour,42.16
2025-09-05,Butter,497.89
2025-09-05,Sugar,40.71
2025-09-05,Eggs,6.2
2025-09-05,Cocoa,660.8
2025-09-06,Flour,42.1
2025-09-06,Butter,488.52
2025-09-06,Sugar,41.46
2025-09-06,Eggs,6.18
2025-09-06,Cocoa,661.71
2025-09-07,Flour,42.72
2025-09-07,Butter,477.1
2025-09-07,Sugar,41.26
2025-09-07,Eggs,6.15
2025-09-07,Cocoa,659.29
2025-09-08,Flour,42.69
2025-09-08,Butter,484.1
2025-09-08,Sugar,41.56
2025-09-08,Eggs,6.2
2025-09-08,Cocoa,659.41
2025-09-09,Flour,42.11
2025-09-09,Butter,474.04
2025-09-09,Sugar,40.92
2025-09-09,Eggs,6.22
2025-09-09,Cocoa,659.43
2025-09-10,Flour,42.07
2025-09-10,Butter,472.39
2025-09-10,Sugar,41.79
2025-09-10,Eggs,6.17
2025-09-10,Cocoa,665.27
2025-09-11,Flour,42.13
2025-09-11,Butter,472.25
2025-09-11,Sugar,42.29
2025-09-11,Eggs,6.25
2025-09-11,Cocoa,663.41
2025-09-12,Flour,42.55
2025-09-12,Butter,474.15
2025-09-12,Sugar,42.28
2025-09-12,Eggs,6.26
2025-09-12,Cocoa,658.67
2025-09-13,Flour,42.46
2025-09-13,Butter,471.48
2025-09-13,Sugar,42.66
2025-09-13,Eggs,6.25
2025-09-13,Cocoa,650.06
2025-09-14,Flour,42.18
2025-09-14,Butter,456.29
2025-09-14,Sugar,42.44
2025-09-14,Eggs,6.25
2025-09-14,Cocoa,649.17
2025-09-15,Flour,43.13
2025-09-15,Butter,459.53
2025-09-15,Sugar,42.65
2025-09-15,Eggs,6.14
2025-09-15,Cocoa,646.82
2025-09-16,Flour,42.95
2025-09-16,Butter,456.16
2025-09-16,Sugar,42.3
2025-09-16,Eggs,6.03
2025-09-16,Cocoa,638.59
2025-09-17,Flour,43.38
2025-09-17,Butter,455.95
2025-09-17,Sugar,42.08
2025-09-17,Eggs,6.03
2025-09-17,Cocoa,646.41
2025-09-18,Flour,43.42
2025-09-18,Butter,459.03
2025-09-18,Sugar,41.73
2025-09-18,Eggs,5.99
2025-09-18,Cocoa,648.78
2025-09-19,Flour,44.3
2025-09-19,Butter,466.31
2025-09-19,Sugar,41.98
2025-09-19,Eggs,6.0
2025-09-19,Cocoa,657.91
2025-09-20,Flour,44.67
2025-09-20,Butter,455.57
2025-09-20,Sugar,41.53
2025-09-20,Eggs,6.02
2025-09-20,Cocoa,646.14
2025-09-21,Flour,44.28
2025-09-21,Butter,452.7
2025-09-21,Sugar,41.44
2025-09-21,Eggs,6.0
2025-09-21,Cocoa,644.34
2025-09-22,Flour,44.66
2025-09-22,Butter,451.98
2025-09-22,Sugar,41.29
2025-09-22,Eggs,5.92
2025-09-22,Cocoa,651.11
2025-09-23,Flour,44.37
2025-09-23,Butter,447.32
2025-09-23,Sugar,41.39
2025-09-23,Eggs,5.88
2025-09-23,Cocoa,647.67
2025-09-24,Flour,44.49
2025-09-24,Butter,446.41
2025-09-24,Sugar,42.37
2025-09-24,Eggs,5.88
2025-09-24,Cocoa,651.73
2025-09-25,Flour,43.63
2025-09-25,Butter,442.95
2025-09-25,Sugar,41.91
2025-09-25,Eggs,5.82
2025-09-25,Cocoa,654.4
2025-09-26,Flour,44.12
2025-09-26,Butter,445.34
2025-09-26,Sugar,41.82
2025-09-26,Eggs,5.79
2025-09-26,Cocoa,661.55
2025-09-27,Flour,45.07
2025-09-27,Butter,446.68
2025-09-27,Sugar,42.21
2025-09-27,Eggs,5.81
2025-09-27,Cocoa,666.23
2025-09-28,Flour,44.55
2025-09-28,Butter,445.01
2025-09-28,Sugar,42.38
2025-09-28,Eggs,5.89
2025-09-28,Cocoa,660.58
2025-09-29,Flour,43.64
2025-09-29,Butter,443.31
2025-09-29,Sugar,42.79
2025-09-29,Eggs,5.8
2025-09-29,Cocoa,652.72
2025-09-30,Flour,43.74
2025-09-30,Butter,443.49
2025-09-30,Sugar,43.03
2025-09-30,Eggs,5.73
2025-09-30,Cocoa,650.55
2025-10-01,Flour,44.3
2025-10-01,Butter,438.5
2025-10-01,Sugar,43.63
2025-10-01,Eggs,5.67
2025-10-01,Cocoa,656.06
2025-10-02,Flour,44.15
2025-10-02,Butter,433.83
2025-10-02,Sugar,43.38
2025-10-02,Eggs,5.71
2025-10-02,Cocoa,655.9
2025-10-03,Flour,44.67
2025-10-03,Butter,441.65
2025-10-03,Sugar,42.86
2025-10-03,Eggs,5.64
2025-10-03,Cocoa,647.3
2025-10-04,Flour,44.27
2025-10-04,Butter,447.71
2025-10-04,Sugar,43.08
2025-10-04,Eggs,5.61
2025-10-04,Cocoa,647.28
2025-10-05,Flour,44.92
2025-10-05,Butter,457.52
2025-10-05,Sugar,43.17
2025-10-05,Eggs,5.46
2025-10-05,Cocoa,649.27
2025-10-06,Flour,45.34
2025-10-06,Butter,459.04
2025-10-06,Sugar,43.45
2025-10-06,Eggs,5.49
2025-10-06,Cocoa,641.26
2025-10-07,Flour,44.93
2025-10-07,Butter,457.92
2025-10-07,Sugar,43.87
2025-10-07,Eggs,5.46
2025-10-07,Cocoa,644.4
2025-10-08,Flour,45.07
2025-10-08,Butter,465.98
2025-10-08,Sugar,43.81
2025-10-08,Eggs,5.36
2025-10-08,Cocoa,648.71
2025-10-09,Flour,46.03
2025-10-09,Butter,469.68
2025-10-09,Sugar,43.44
2025-10-09,Eggs,5.31
2025-10-09,Cocoa,642.54
2025-10-10,Flour,46.91
2025-10-10,Butter,468.31
2025-10-10,Sugar,43.14
2025-10-10,Eggs,5.31
2025-10-10,Cocoa,640.63
2025-10-11,Flour,47.58
2025-10-11,Butter,463.68
2025-10-11,Sugar,43.61
2025-10-11,Eggs,5.34
2025-10-11,Cocoa,648.67
2025-10-12,Flour,48.24
2025-10-12,Butter,464.41
2025-10-12,Sugar,43.45
2025-10-12,Eggs,5.35
2025-10-12,Cocoa,648.08
2025-10-13,Flour,47.43
2025-10-13,Butter,472.17
2025-10-13,Sugar,43.52
2025-10-13,Eggs,5.3
2025-10-13,Cocoa,634.68
2025-10-14,Flour,46.34
2025-10-14,Butter,476.03
2025-10-14,Sugar,43.23
2025-10-14,Eggs,5.28
2025-10-14,Cocoa,638.16
2025-10-15,Flour,46.08
2025-10-15,Butter,478.73
2025-10-15,Sugar,43.24
2025-10-15,Eggs,5.29
2025-10-15,Cocoa,628.17
2025-10-16,Flour,45.69
2025-10-16,Butter,481.65
2025-10-16,Sugar,42.93
2025-10-16,Eggs,5.38
2025-10-16,Cocoa,643.86
2025-10-17,Flour,45.97
2025-10-17,Butter,488.78
2025-10-17,Sugar,43.22
2025-10-17,Eggs,5.36
2025-10-17,Cocoa,645.28
2025-10-18,Flour,46.85
2025-10-18,Butter,486.09
2025-10-18,Sugar,42.76
2025-10-18,Eggs,5.3
2025-10-18,Cocoa,643.96
2025-10-19,Flour,46.37
2025-10-19,Butter,494.01
2025-10-19,Sugar,42.83
2025-10-19,Eggs,5.38
2025-10-19,Cocoa,642.14
2025-10-20,Flour,45.83
2025-10-20,Butter,487.44
2025-10-20,Sugar,42.43
2025-10-20,Eggs,5.41
2025-10-20,Cocoa,645.68
2025-10-21,Flour,46.08
2025-10-21,Butter,480.15
2025-10-21,Sugar,42.43
2025-10-21,Eggs,5.36
2025-10-21,Cocoa,648.37
2025-10-22,Flour,46.27
2025-10-22,Butter,474.52
2025-10-22,Sugar,42.82
2025-10-22,Eggs,5.51
2025-10-22,Cocoa,653.83
2025-10-23,Flour,46.18
2025-10-23,Butter,473.11
2025-10-23,Sugar,42.72
2025-10-23,Eggs,5.48
2025-10-23,Cocoa,655.4
2025-10-24,Flour,45.64
2025-10-24,Butter,464.17
2025-10-24,Sugar,42.8
2025-10-24,Eggs,5.49
2025-10-24,Cocoa,651.58
2025-10-25,Flour,45.05
2025-10-25,Butter,465.88
2025-10-25,Sugar,42.37
2025-10-25,Eggs,5.49
2025-10-25,Cocoa,663.02
2025-10-26,Flour,45.34
2025-10-26,Butter,459.59
2025-10-26,Sugar,41.82
2025-10-26,Eggs,5.51
2025-10-26,Cocoa,653.82
2025-10-27,Flour,44.43
2025-10-27,Butter,462.56
2025-10-27,Sugar,41.96
2025-10-27,Eggs,5.55
2025-10-27,Cocoa,655.45
2025-10-28,Flour,44.42
2025-10-28,Butter,459.73
2025-10-28,Sugar,42.18
2025-10-28,Eggs,5.65
2025-10-28,Cocoa,652.08
2025-10-29,Flour,43.97
2025-10-29,Butter,454.68
2025-10-29,Sugar,41.81
2025-10-29,Eggs,5.67
2025-10-29,Cocoa,638.13
2025-10-30,Flour,44.19
2025-10-30,Butter,458.28
2025-10-30,Sugar,41.06
2025-10-30,Eggs,5.61
2025-10-30,Cocoa,638.89
2025-10-31,Flour,44.14
2025-10-31,Butter,461.21
2025-10-31,Sugar,41.02
2025-10-31,Eggs,5.7
2025-10-31,Cocoa,637.02
2025-11-01,Flour,43.71
2025-11-01,Butter,456.48
2025-11-01,Sugar,41.35
2025-11-01,Eggs,5.71
2025-11-01,Cocoa,641.4
2025-11-02,Flour,44.01
2025-11-02,Butter,447.26
2025-11-02,Sugar,40.88
2025-11-02,Eggs,5.65
2025-11-02,Cocoa,636.27
2025-11-03,Flour,43.85
2025-11-03,Butter,452.71
2025-11-03,Sugar,41.41
2025-11-03,Eggs,5.64
2025-11-03,Cocoa,634.91
2025-11-04,Flour,43.55
2025-11-04,Butter,453.68
2025-11-04,Sugar,41.5
2025-11-04,Eggs,5.7
2025-11-04,Cocoa,640.4
2025-11-05,Flour,42.54
2025-11-05,Butter,453.47
2025-11-05,Sugar,42.1
2025-11-05,Eggs,5.68
2025-11-05,Cocoa,648.0
2025-11-06,Flour,42.46
2025-11-06,Butter,454.84
2025-11-06,Sugar,41.62
2025-11-06,Eggs,5.62
2025-11-06,Cocoa,652.76
2025-11-07,Flour,42.9
2025-11-07,Butter,455.47
2025-11-07,Sugar,41.11
2025-11-07,Eggs,5.63
2025-11-07,Cocoa,660.87
2025-11-08,Flour,43.73
2025-11-08,Butter,454.45
2025-11-08,Sugar,40.43
2025-11-08,Eggs,5.68
2025-11-08,Cocoa,658.86
2025-11-09,Flour,44.18
2025-11-09,Butter,456.31
2025-11-09,Sugar,40.09
2025-11-09,Eggs,5.69
2025-11-09,Cocoa,667.19
2025-11-10,Flour,44.13
2025-11-10,Butter,451.81
2025-11-10,Sugar,39.46
2025-11-10,Eggs,5.65
2025-11-10,Cocoa,664.18
2025-11-11,Flour,44.51
2025-11-11,Butter,447.0
2025-11-11,Sugar,40.16
2025-11-11,Eggs,5.58
2025-11-11,Cocoa,679.05
2025-11-12,Flour,45.3
2025-11-12,Butter,448.33
2025-11-12,Sugar,39.51
2025-11-12,Eggs,5.59
2025-11-12,Cocoa,675.95
2025-11-13,Flour,44.72
2025-11-13,Butter,450.36
2025-11-13,Sugar,39.21
2025-11-13,Eggs,5.55
2025-11-13,Cocoa,674.11
2025-11-14,Flour,44.47
2025-11-14,Butter,460.93
2025-11-14,Sugar,39.04
2025-11-14,Eggs,5.59
2025-11-14,Cocoa,674.58
2025-11-15,Flour,44.64
2025-11-15,Butter,463.37
2025-11-15,Sugar,39.47
2025-11-15,Eggs,5.61
2025-11-15,Cocoa,675.55
2025-11-16,Flour,44.67
2025-11-16,Butter,463.04
2025-11-16,Sugar,39.14
2025-11-16,Eggs,5.61
2025-11-16,Cocoa,676.6
2025-11-17,Flour,44.86
2025-11-17,Butter,464.25
2025-11-17,Sugar,39.1
2025-11-17,Eggs,5.62
2025-11-17,Cocoa,672.47
2025-11-18,Flour,45.0
2025-11-18,Butter,463.5
2025-11-18,Sugar,39.23
2025-11-18,Eggs,5.69
2025-11-18,Cocoa,667.41
2025-11-19,Flour,45.27
2025-11-19,Butter,463.99
2025-11-19,Sugar,40.14
2025-11-19,Eggs,5.68
2025-11-19,Cocoa,671.58
2025-11-20,Flour,45.27
2025-11-20,Butter,457.64
2025-11-20,Sugar,39.96
2025-11-20,Eggs,5.74
2025-11-20,Cocoa,668.34
2025-11-21,Flour,44.27
2025-11-21,Butter,457.94
2025-11-21,Sugar,39.54
2025-11-21,Eggs,5.75
2025-11-21,Cocoa,678.05
2025-11-22,Flour,44.63
2025-11-22,Butter,465.76
2025-11-22,Sugar,39.35
2025-11-22,Eggs,5.75
2025-11-22,Cocoa,670.7
2025-11-23,Flour,44.33
2025-11-23,Butter,461.59
2025-11-23,Sugar,38.86
2025-11-23,Eggs,5.84
2025-11-23,Cocoa,656.69
2025-11-24,Flour,44.96
2025-11-24,Butter,467.94
2025-11-24,Sugar,39.13
2025-11-24,Eggs,5.77
2025-11-24,Cocoa,646.27
2025-11-25,Flour,44.71
2025-11-25,Butter,471.18
2025-11-25,Sugar,39.19
2025-11-25,Eggs,5.71
2025-11-25,Cocoa,653.81
2025-11-26,Flour,45.48
2025-11-26,Butter,470.27
2025-11-26,Sugar,39.29
2025-11-26,Eggs,5.63
2025-11-26,Cocoa,651.04
2025-11-27,Flour,45.7
2025-11-27,Butter,472.17
2025-11-27,Sugar,39.13
2025-11-27,Eggs,5.62
2025-11-27,Cocoa,648.11
2025-11-28,Flour,45.56
2025-11-28,Butter,474.36
2025-11-28,Sugar,38.36
2025-11-28,Eggs,5.62
2025-11-28,Cocoa,650.43
2025-11-29,Flour,45.29
2025-11-29,Butter,472.17
2025-11-29,Sugar,38.24
2025-11-29,Eggs,5.6
2025-11-29,Cocoa,650.46
2025-11-30,Flour,45.34
2025-11-30,Butter,462.25
2025-11-30,Sugar,38.59
2025-11-30,Eggs,5.59
2025-11-30,Cocoa,663.01
2025-12-01,Flour,44.8
2025-12-01,Butter,458.44
2025-12-01,Sugar,38.58
2025-12-01,Eggs,5.63
2025-12-01,Cocoa,650.07
2025-12-02,Flour,44.43
2025-12-02,Butter,461.71
2025-12-02,Sugar,38.25
2025-12-02,Eggs,5.72
2025-12-02,Cocoa,647.12
2025-12-03,Flour,44.04
2025-12-03,Butter,465.0
2025-12-03,Sugar,39.0
2025-12-03,Eggs,5.75
2025-12-03,Cocoa,655.37
2025-12-04,Flour,44.81
2025-12-04,Butter,460.88
2025-12-04,Sugar,39.45
2025-12-04,Eggs,5.66
2025-12-04,Cocoa,658.02
2025-12-05,Flour,44.78
2025-12-05,Butter,467.23
2025-12-05,Sugar,40.0
2025-12-05,Eggs,5.7
2025-12-05,Cocoa,659.8
2025-12-06,Flour,45.01
2025-12-06,Butter,467.78
2025-12-06,Sugar,40.01
2025-12-06,Eggs,5.79
2025-12-06,Cocoa,669.77
2025-12-07,Flour,44.95
2025-12-07,Butter,469.16
2025-12-07,Sugar,40.08
2025-12-07,Eggs,5.7
2025-12-07,Cocoa,667.18
